date,time,temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,precip,condition,city,country
2023-01-9,7:00 AM,54,41,62,ENE,5,0,30.04,0.0,Smoke,Karachi,Pakistan
2023-01-9,7:30 AM,54,43,67,ENE,5,0,30.07,0.0,Smoke,Karachi,Pakistan
2023-01-9,8:00 AM,54,43,67,CALM,0,0,30.07,0.0,Smoke,Karachi,Pakistan
2023-01-9,8:30 AM,55,43,63,NE,3,0,30.10,0.0,Smoke,Karachi,Pakistan
2023-01-9,9:00 AM,61,41,48,E,3,0,30.10,0.0,Smoke,Karachi,Pakistan
2023-01-9,9:30 AM,66,39,37,ENE,7,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-9,10:00 AM,70,37,31,ENE,9,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-9,10:30 AM,72,39,31,ENE,9,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-9,11:00 AM,75,41,29,ESE,9,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-9,11:30 AM,75,45,34,ESE,8,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-9,12:00 PM,77,50,39,SSE,3,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-9,12:30 PM,77,50,39,CALM,0,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-9,1:00 PM,79,48,34,CALM,0,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-9,1:30 PM,79,52,39,VAR,8,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-9,2:00 PM,79,52,39,CALM,0,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-9,2:30 PM,81,50,34,CALM,0,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-9,3:00 PM,79,52,39,S,8,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-9,3:30 PM,79,52,39,SSW,6,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-9,4:00 PM,77,57,50,SSW,9,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-9,4:30 PM,77,55,47,WSW,8,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-9,5:00 PM,75,57,53,SW,9,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-9,5:30 PM,75,55,50,WSW,7,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-9,6:00 PM,73,55,53,SW,7,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-9,6:30 PM,72,55,57,SSW,7,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-9,7:00 PM,70,55,60,S,3,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-9,7:30 PM,68,54,60,S,5,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-9,8:00 PM,68,54,60,S,6,0,30.04,0.0,Smoke,Karachi,Pakistan
2023-01-9,8:30 PM,68,55,64,SSE,3,0,30.04,0.0,Smoke,Karachi,Pakistan
2023-01-9,9:00 PM,66,54,64,SSE,5,0,30.04,0.0,Smoke,Karachi,Pakistan
2023-01-9,9:30 PM,64,54,68,ESE,6,0,30.04,0.0,Smoke,Karachi,Pakistan
2023-01-9,9:55 PM,64,55,73,ESE,3,0,30.07,0.0,Smoke,Karachi,Pakistan
2023-01-9,10:30 PM,66,55,68,ESE,5,0,30.07,0.0,Smoke,Karachi,Pakistan
2023-01-9,11:00 PM,66,50,56,ENE,3,0,30.07,0.0,Smoke,Karachi,Pakistan
2023-01-9,11:30 PM,64,50,59,ENE,5,0,30.07,0.0,Smoke,Karachi,Pakistan
2023-01-10,12:00 AM,63,50,63,NE,3,0,30.07,0.0,Smoke,Karachi,Pakistan
2023-01-10,12:30 AM,63,48,59,NNW,3,0,30.07,0.0,Smoke,Karachi,Pakistan
2023-01-10,1:00 AM,59,46,63,E,8,0,30.04,0.0,Smoke,Karachi,Pakistan
2023-01-10,1:30 AM,59,46,63,ENE,7,0,30.04,0.0,Smoke,Karachi,Pakistan
2023-01-10,2:00 AM,59,46,63,NE,5,0,30.04,0.0,Smoke,Karachi,Pakistan
2023-01-10,2:30 AM,59,45,59,NE,6,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-10,3:00 AM,59,43,55,NE,5,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-10,3:30 AM,59,43,55,NE,5,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-10,4:00 AM,57,41,55,NE,5,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-10,4:30 AM,57,43,59,NNE,5,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-10,4:55 AM,55,43,63,NNE,5,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-10,5:30 AM,55,43,63,NNE,5,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-10,5:55 AM,55,43,63,NE,5,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-10,6:30 AM,57,41,55,NE,3,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-10,6:55 AM,55,43,63,NE,3,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-10,7:30 AM,55,41,58,NE,5,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-10,7:55 AM,57,41,55,NE,5,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-10,8:30 AM,59,39,48,NNE,6,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-10,9:00 AM,63,39,42,ENE,5,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-10,9:30 AM,64,37,37,NE,5,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-10,10:00 AM,70,39,33,ENE,5,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-10,10:30 AM,72,39,31,ENE,5,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-10,11:00 AM,73,41,31,ENE,6,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-10,11:30 AM,75,45,34,E,3,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-10,12:00 PM,77,46,34,E,6,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-10,12:30 PM,77,54,44,ENE,5,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-10,1:00 PM,79,54,42,NNE,3,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-10,1:30 PM,79,54,42,E,5,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-10,2:00 PM,81,52,37,SW,8,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-10,2:30 PM,81,52,37,SW,7,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-10,3:00 PM,79,50,36,S,8,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-10,3:30 PM,79,50,36,SW,7,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-10,4:00 PM,79,50,36,SW,9,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-10,4:30 PM,79,52,39,S,8,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-10,5:00 PM,75,55,50,SSW,12,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-10,5:30 PM,75,55,50,WSW,9,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-10,6:00 PM,73,57,57,WSW,10,0,29.95,0.0,Smoke,Karachi,Pakistan
2023-01-10,6:30 PM,72,57,60,SW,7,0,29.95,0.0,Smoke,Karachi,Pakistan
2023-01-10,7:00 PM,70,57,64,SW,16,0,29.95,0.0,Smoke,Karachi,Pakistan
2023-01-10,7:30 PM,68,57,68,WSW,6,0,29.98,0.0,Smoke,Karachi,Pakistan
2023-01-10,8:00 PM,68,57,68,WSW,5,0,29.98,0.0,Smoke,Karachi,Pakistan
2023-01-10,8:30 PM,68,59,73,SW,5,0,29.98,0.0,Smoke,Karachi,Pakistan
2023-01-10,9:00 PM,66,57,73,WSW,5,0,29.98,0.0,Smoke,Karachi,Pakistan
2023-01-10,9:30 PM,66,57,73,WSW,3,0,29.98,0.0,Smoke,Karachi,Pakistan
2023-01-10,10:00 PM,66,59,78,WSW,5,0,30.01,0.0,Smoke,Karachi,Pakistan
2023-01-10,10:30 PM,66,59,78,CALM,0,0,30.01,0.0,Smoke,Karachi,Pakistan
2023-01-10,11:00 PM,63,57,82,CALM,0,0,29.98,0.0,Smoke,Karachi,Pakistan
2023-01-10,11:30 PM,63,57,82,NE,3,0,29.98,0.0,Smoke,Karachi,Pakistan
2023-01-11,12:00 AM,63,57,82,NE,7,0,29.98,0.0,Smoke,Karachi,Pakistan
2023-01-11,12:30 AM,61,57,88,NE,6,0,29.95,0.0,Fog,Karachi,Pakistan
2023-01-11,1:00 AM,61,57,88,NNE,5,0,29.95,0.0,Fog,Karachi,Pakistan
2023-01-11,1:30 AM,61,57,88,NE,6,0,29.95,0.0,Fog,Karachi,Pakistan
2023-01-11,2:00 AM,61,57,88,NE,5,0,29.95,0.0,Fog,Karachi,Pakistan
2023-01-11,2:30 AM,59,55,88,NE,2,0,29.92,0.0,Fog,Karachi,Pakistan
2023-01-11,3:00 AM,59,55,88,NE,5,0,29.92,0.0,Fog,Karachi,Pakistan
2023-01-11,3:30 AM,61,55,82,ENE,5,0,29.92,0.0,Fog,Karachi,Pakistan
2023-01-11,4:00 AM,61,55,82,NE,3,0,29.92,0.0,Fog,Karachi,Pakistan
2023-01-11,4:30 AM,61,55,82,NE,3,0,29.89,0.0,Fog,Karachi,Pakistan
2023-01-11,5:00 AM,61,55,82,NE,3,0,29.89,0.0,Fog,Karachi,Pakistan
2023-01-11,5:30 AM,59,55,88,NE,3,0,29.89,0.0,Fog,Karachi,Pakistan
2023-01-11,6:00 AM,59,55,88,CALM,0,0,29.89,0.0,Fog,Karachi,Pakistan
2023-01-11,6:30 AM,59,55,88,ENE,5,0,29.89,0.0,Fog,Karachi,Pakistan
2023-01-11,7:00 AM,59,55,88,NNE,5,0,29.92,0.0,Fog,Karachi,Pakistan
2023-01-11,7:30 AM,59,55,88,ENE,3,0,29.92,0.0,Fog,Karachi,Pakistan
2023-01-11,8:00 AM,61,57,88,E,5,0,29.92,0.0,Fog,Karachi,Pakistan
2023-01-11,8:30 AM,63,59,88,CALM,0,0,29.92,0.0,Fog,Karachi,Pakistan
2023-01-11,9:00 AM,64,59,83,CALM,0,0,29.92,0.0,Fog,Karachi,Pakistan
2023-01-11,9:30 AM,72,64,78,WSW,7,0,29.95,0.0,Fog,Karachi,Pakistan
2023-01-11,10:00 AM,73,64,73,WSW,8,0,29.95,0.0,Smoke,Karachi,Pakistan
2023-01-11,10:30 AM,77,64,65,W,14,0,29.95,0.0,Smoke,Karachi,Pakistan
2023-01-11,11:00 AM,79,63,57,W,22,0,29.92,0.0,Smoke / Windy,Karachi,Pakistan
2023-01-11,11:30 AM,79,63,57,W,22,0,29.92,0.0,Haze / Windy,Karachi,Pakistan
2023-01-11,12:00 PM,79,61,54,WNW,21,0,29.92,0.0,Haze / Windy,Karachi,Pakistan
2023-01-11,12:30 PM,81,61,51,W,18,0,29.89,0.0,Haze,Karachi,Pakistan
2023-01-11,1:00 PM,81,61,51,W,14,0,29.89,0.0,Haze,Karachi,Pakistan
2023-01-11,1:30 PM,81,59,48,W,21,0,29.87,0.0,Haze / Windy,Karachi,Pakistan
2023-01-11,2:00 PM,81,59,48,W,23,0,29.87,0.0,Haze / Windy,Karachi,Pakistan
2023-01-11,2:30 PM,81,59,48,W,21,0,29.84,0.0,Haze / Windy,Karachi,Pakistan
2023-01-11,3:00 PM,81,59,48,W,22,0,29.84,0.0,Haze / Windy,Karachi,Pakistan
2023-01-11,3:30 PM,81,59,48,W,21,0,29.84,0.0,Haze / Windy,Karachi,Pakistan
2023-01-11,4:00 PM,81,59,48,W,22,0,29.81,0.0,Haze / Windy,Karachi,Pakistan
2023-01-11,4:30 PM,79,59,51,W,20,0,29.81,0.0,Mostly Cloudy,Karachi,Pakistan
2023-01-11,5:00 PM,79,63,57,WSW,21,0,29.81,0.0,Partly Cloudy / Windy,Karachi,Pakistan
2023-01-11,5:30 PM,77,63,61,WSW,18,0,29.81,0.0,Partly Cloudy,Karachi,Pakistan
2023-01-11,6:00 PM,77,63,61,W,21,0,29.81,0.0,Haze / Windy,Karachi,Pakistan
2023-01-11,6:30 PM,75,63,65,W,20,0,29.84,0.0,Haze,Karachi,Pakistan
2023-01-11,7:00 PM,75,64,69,W,12,0,29.84,0.0,Smoke,Karachi,Pakistan
2023-01-11,7:30 PM,75,64,69,W,12,0,29.84,0.0,Smoke,Karachi,Pakistan
2023-01-11,8:00 PM,75,66,73,W,12,0,29.87,0.0,Mostly Cloudy,Karachi,Pakistan
2023-01-11,8:30 PM,75,66,73,W,13,0,29.87,0.0,Mostly Cloudy,Karachi,Pakistan
2023-01-11,9:00 PM,75,66,73,W,12,0,29.87,0.0,Mostly Cloudy,Karachi,Pakistan
2023-01-11,9:30 PM,75,66,73,W,14,0,29.87,0.0,Mostly Cloudy,Karachi,Pakistan
2023-01-11,10:00 PM,73,57,57,W,6,0,29.89,0.0,Mostly Cloudy,Karachi,Pakistan
2023-01-11,10:30 PM,73,45,36,NW,8,0,29.89,0.0,Partly Cloudy,Karachi,Pakistan
2023-01-11,11:00 PM,72,37,29,NW,7,0,29.89,0.0,Fair,Karachi,Pakistan
2023-01-11,11:30 PM,72,36,27,NW,12,0,29.89,0.0,Fair,Karachi,Pakistan
2023-01-12,12:00 AM,70,36,28,NNW,23,0,29.89,0.0,Blowing Dust / Windy,Karachi,Pakistan
2023-01-12,12:30 AM,70,36,28,NNW,21,0,29.87,0.0,Blowing Dust / Windy,Karachi,Pakistan
2023-01-12,1:00 AM,70,36,28,NW,21,0,29.87,0.0,Blowing Dust / Windy,Karachi,Pakistan
2023-01-12,1:30 AM,68,34,28,NNW,25,0,29.87,0.0,Blowing Dust / Windy,Karachi,Pakistan
2023-01-12,2:00 AM,68,34,28,NNW,21,0,29.87,0.0,Blowing Dust / Windy,Karachi,Pakistan
2023-01-12,2:30 AM,66,32,28,NNW,21,0,29.87,0.0,Blowing Dust / Windy,Karachi,Pakistan
2023-01-12,3:00 AM,66,32,28,NNW,20,0,29.84,0.0,Blowing Dust,Karachi,Pakistan
2023-01-12,3:30 AM,66,32,28,NW,16,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,4:00 AM,64,30,28,NW,16,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,4:30 AM,64,28,26,NW,17,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,4:59 AM,64,28,26,NW,16,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,5:30 AM,64,27,24,NW,17,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,6:00 AM,63,27,26,NW,16,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,6:30 AM,63,27,26,NNW,12,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,7:00 AM,63,27,26,NNW,14,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,7:30 AM,61,27,27,NNW,14,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,7:34 AM,61,27,27,NNW,14,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,8:00 AM,61,27,27,NNW,12,0,29.89,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,8:30 AM,61,27,27,NNW,14,0,29.89,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,8:55 AM,63,27,26,NW,9,0,29.92,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,9:30 AM,63,27,26,NNW,9,0,29.92,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,10:00 AM,64,27,24,NNW,9,0,29.92,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,10:30 AM,66,25,21,NNW,9,0,29.95,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,11:00 AM,66,25,21,NNW,7,0,29.95,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,11:30 AM,68,25,20,NNW,7,0,29.92,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,12:00 PM,70,25,18,NNW,9,0,29.92,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,12:30 PM,70,23,17,NNW,5,0,29.89,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,12:55 PM,72,23,16,,0,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,1:30 PM,72,21,15,WNW,7,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,1:55 PM,73,23,15,WNW,7,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,2:30 PM,73,21,14,NW,9,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,3:00 PM,73,19,13,WNW,7,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,3:30 PM,73,18,12,WNW,12,0,29.81,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,4:00 PM,73,19,13,NW,12,0,29.81,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,4:30 PM,73,16,11,WNW,10,0,29.81,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,5:00 PM,72,16,12,WNW,10,0,29.81,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,5:30 PM,72,16,12,WNW,9,0,29.81,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,6:00 PM,70,14,12,WNW,9,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,6:30 PM,68,23,18,W,12,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,7:00 PM,68,23,18,W,12,0,29.84,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,7:30 PM,66,23,19,WNW,9,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,8:00 PM,66,21,18,WNW,8,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,8:30 PM,64,23,21,WNW,7,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,9:00 PM,64,21,19,WNW,10,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,9:30 PM,64,19,18,WNW,9,0,29.87,0.0,Widespread Dust,Karachi,Pakistan
2023-01-12,10:00 PM,64,5,10,NW,21,0,29.89,0.0,Widespread Dust / Windy,Karachi,Pakistan
2023-01-12,10:30 PM,63,3,9,WNW,14,0,29.89,0.0,Blowing Dust,Karachi,Pakistan
2023-01-12,11:00 PM,63,1,9,WNW,18,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-12,11:30 PM,61,3,10,NW,18,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,12:00 AM,59,3,11,NW,15,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,12:30 AM,59,3,11,NW,14,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,1:00 AM,59,1,10,NW,18,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,1:30 AM,57,1,10,NNW,20,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,2:00 AM,57,0,10,NNW,18,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,2:30 AM,57,-2,9,NNW,18,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,3:00 AM,55,0,10,NW,20,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,3:30 AM,55,1,11,NNW,18,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,4:00 AM,55,1,11,NNW,17,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,4:30 AM,55,1,11,NW,17,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,5:00 AM,54,1,12,NNW,20,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,5:30 AM,54,0,11,NNW,18,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,6:00 AM,54,0,11,NNW,17,0,29.87,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,6:30 AM,54,0,11,NNW,17,0,29.89,0.0,Blowing Dust,Karachi,Pakistan
2023-01-13,7:00 AM,54,0,11,NNW,9,0,29.89,0.0,Widespread Dust,Karachi,Pakistan
2023-01-13,7:30 AM,54,0,11,NW,8,0,29.92,0.0,Widespread Dust,Karachi,Pakistan
2023-01-13,8:00 AM,52,0,12,NW,9,0,29.92,0.0,Widespread Dust,Karachi,Pakistan
2023-01-13,8:30 AM,54,0,11,NW,10,0,29.95,0.0,Widespread Dust,Karachi,Pakistan
2023-01-13,9:00 AM,55,0,10,NNW,10,0,29.95,0.0,Widespread Dust,Karachi,Pakistan
2023-01-13,9:30 AM,55,0,10,NNW,7,0,29.98,0.0,Widespread Dust,Karachi,Pakistan
2023-01-13,10:00 AM,57,3,11,NNW,9,0,29.98,0.0,Widespread Dust,Karachi,Pakistan
2023-01-13,10:30 AM,61,3,10,NNW,9,0,29.98,0.0,Widespread Dust,Karachi,Pakistan
2023-01-13,11:00 AM,63,1,9,NNW,12,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-13,11:30 AM,66,1,8,NNW,8,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-13,12:00 PM,66,1,8,NNW,8,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-13,12:30 PM,68,0,7,N,8,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-13,1:00 PM,68,0,7,VAR,5,0,29.95,0.0,Fair,Karachi,Pakistan
2023-01-13,1:30 PM,70,3,7,WNW,8,0,29.92,0.0,Fair,Karachi,Pakistan
2023-01-13,2:00 PM,70,3,7,NW,8,0,29.92,0.0,Haze,Karachi,Pakistan
2023-01-13,2:30 PM,72,5,7,NNW,6,0,29.89,0.0,Fair,Karachi,Pakistan
2023-01-13,3:00 PM,72,5,7,W,5,0,29.89,0.0,Fair,Karachi,Pakistan
2023-01-13,3:30 PM,72,3,7,W,5,0,29.89,0.0,Haze,Karachi,Pakistan
2023-01-13,4:00 PM,72,3,7,WNW,8,0,29.89,0.0,Haze,Karachi,Pakistan
2023-01-13,4:30 PM,72,3,7,W,5,0,29.89,0.0,Haze,Karachi,Pakistan
2023-01-13,5:00 PM,72,5,7,W,9,0,29.89,0.0,Haze,Karachi,Pakistan
2023-01-13,5:30 PM,70,3,7,WNW,8,0,29.89,0.0,Haze,Karachi,Pakistan
2023-01-13,6:00 PM,68,3,8,WNW,5,0,29.92,0.0,Haze,Karachi,Pakistan
2023-01-13,6:30 PM,66,7,10,WNW,5,0,29.92,0.0,Haze,Karachi,Pakistan
2023-01-13,7:00 PM,66,3,8,NW,5,0,29.92,0.0,Haze,Karachi,Pakistan
2023-01-13,7:30 PM,64,5,10,NNW,3,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-13,8:00 PM,63,3,9,NW,3,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-13,8:30 PM,63,5,10,NNE,3,0,29.95,0.0,Haze,Karachi,Pakistan
2023-01-13,9:00 PM,61,5,11,N,7,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-13,9:30 PM,61,21,22,NE,7,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-13,10:00 PM,57,23,27,NE,7,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-13,10:30 PM,55,27,33,NE,7,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-13,11:00 PM,55,27,33,NE,5,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-13,11:30 PM,55,28,36,NNE,5,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-14,12:00 AM,55,28,36,NNW,5,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,12:30 AM,55,28,36,NNW,7,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,1:00 AM,55,27,33,N,7,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,1:30 AM,54,25,33,CALM,0,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,2:00 AM,52,27,38,N,2,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,2:30 AM,52,27,38,CALM,0,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,3:00 AM,52,25,35,NNW,6,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,3:30 AM,52,25,35,NNW,5,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,4:00 AM,52,23,33,N,7,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,4:30 AM,52,23,33,N,7,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,5:00 AM,50,23,35,CALM,0,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,5:30 AM,45,23,43,NNE,3,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,6:00 AM,45,25,46,NNE,5,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,6:30 AM,50,23,35,NNE,8,0,29.98,0.0,Haze,Karachi,Pakistan
2023-01-14,7:00 AM,48,19,32,CALM,0,0,30.01,0.0,Haze,Karachi,Pakistan
2023-01-14,7:30 AM,50,21,32,N,8,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-14,8:00 AM,50,21,32,NNE,7,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-14,8:30 AM,52,19,28,NNE,7,0,30.04,0.0,Haze,Karachi,Pakistan
2023-01-14,9:00 AM,54,21,28,NNE,10,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-14,9:30 AM,57,23,27,NNE,6,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-14,10:00 AM,63,14,15,ENE,12,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-14,10:30 AM,63,16,16,NE,10,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-14,11:00 AM,66,16,14,NE,9,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-14,11:30 AM,66,16,14,ENE,12,0,30.10,0.0,Haze,Karachi,Pakistan
2023-01-14,12:00 PM,68,12,12,ENE,12,0,30.07,0.0,Haze,Karachi,Pakistan
2023-01-14,12:30 PM,70,12,11,ENE,8,0,30.07,0.0,Fair,Karachi,Pakistan
2023-01-14,1:00 PM,70,12,11,ENE,9,0,30.04,0.0,Fair,Karachi,Pakistan
2023-01-14,1:30 PM,70,10,10,E,8,0,30.04,0.0,Fair,Karachi,Pakistan
2023-01-14,2:00 PM,70,52,53,NE,8,0,30.01,0.0,Fair,Karachi,Pakistan
2023-01-14,2:30 PM,72,10,9,E,3,0,30.01,0.0,Fair,Karachi,Pakistan
2023-01-14,3:00 PM,72,10,9,ENE,8,0,29.98,0.0,Fair,Karachi,Pakistan
2023-01-14,3:30 PM,73,12,10,E,10,0,29.98,0.0,Fair,Karachi,Pakistan
2023-01-14,4:00 PM,73,14,10,E,8,0,29.98,0.0,Fair,Karachi,Pakistan
2023-01-14,4:30 PM,72,10,9,NE,6,0,29.98,0.0,Fair,Karachi,Pakistan
2023-01-14,5:00 PM,72,10,9,ENE,3,0,29.98,0.0,Fair,Karachi,Pakistan
2023-01-14,5:30 PM,72,10,9,ENE,6,0,29.98,0.0,Fair,Karachi,Pakistan
2023-01-14,6:30 PM,64,18,16,E,5,0,29.98,0.0,Fair,Karachi,Pakistan
2023-01-14,7:00 PM,63,28,27,SW,3,0,30.01,0.0,Smoke,Karachi,Pakistan
2023-01-14,7:30 PM,63,23,22,E,5,0,30.01,0.0,Smoke,Karachi,Pakistan
2023-01-14,8:00 PM,63,30,30,ENE,3,0,30.01,0.0,Smoke,Karachi,Pakistan
2023-01-14,8:30 PM,61,21,22,NE,3,0,30.04,0.0,Smoke,Karachi,Pakistan
